Part 1 of 2, 9.00 ,,,,,,,,
Student ID,Program,Acad Plan,First Name,Middle,Last,Campus,User,Email ID,Proj Level
5806499,UMA10,MABAECOHC,Aaron,Judy,Jenkins,UW,pmccoy,jjenkins@wikizz.net,4A
9315495,UMA10,ME,Angela,Thomas,Barnes,UW,smoreno,tbarnes@avaveo.gov,1A
4962485,UMA10,MABAECOHC,Carlos,Tammy,Chapman,UW,krose,tchapman@topicware.com,1A
9009867,UMA50,MABAECOHC,Sean,Brandon,Kelley,UW,hgreene,bkelley@skimia.com,4B
7935370,UMA10,SYDE,Mark,Anna,Holmes,UW,jgonzales,aholmes@brainbox.edu,2A
1344381,UMA10,SYDE,Christopher,Irene,Duncan,UW,bboyd,iduncan@demivee.org,2B
7596325,UMA10,ME,Helen,Bonnie,Murphy,UW,sjenkins,bmurphy@flashspan.org,2B
7383410,UMA50,SYDE,Scott,Gregory,Schmidt,UW,jjenkins,gschmidt@skyble.edu,3A
1115672,UMA50,MABAECOHC,Raymond,Todd,Morales,UW,ehughes,tmorales@eazzy.net,2B
3454394,UMA50,SYDE,Irene,Arthur,Frazier,UW,tromero,afrazier@livez.name,3B
6865767,UMA10,ME,Sarah,Beverly,Johnston,UW,mholmes,bjohnston@avavee.net,4A
4274482,UMA10,SYDE,Christopher,Kevin,Martinez,UW,smiller,kmartinez@jamia.mil,1B
2230181,UMA10,CSBHC,Adam,Frank,Andrews,UW,ptaylor,fandrews@avamm.gov,2B
9779502,UMA10,CSBHC,Albert,Lisa,Brooks,UW,dvasquez,lbrooks@brightbean.info,3B
5125684,UMA50,SYDE,Brian,Martin,Hall,UW,rmccoy,mhall@twitterlist.gov,4B
7395485,UMA10,CSBHC,Todd,Carl,Ramos,UW,ahenderson,cramos@oyoba.edu,2A
1793181,UMA10,ME,Debra,Jennifer,Parker,UW,dmorgan,jparker@snaptags.gov,2A
2032794,UMA50,CSBHC,Jane,Lawrence,Tucker,UW,rberry,ltucker@meevee.org,1A
1061951,UMA50,ME,Jessica,Victor,Sims,UW,rnguyen,vsims@vipe.net,4A
4321641,UMA10,CSBHC,Louise,Ronald,Murray,UW,bharrison,rmurray@youopia.net,2B
7312993,UMA50,MABAECOHC,Margaret,Victor,Edwards,UW,rfields,vedwards@jatri.edu,4A
6875457,UMA10,ME,Anna,Elizabeth,Johnston,UW,hcook,ejohnston@wikizz.edu,1B
2017483,UMA10,SYDE,Jacqueline,Bonnie,Mendoza,UW,bgrant,bmendoza@buzzdog.gov,2B
9843775,UMA50,ME,Rachel,Wayne,Little,UW,jwelch,wlittle@shuffledrive.biz,3B
8740026,UMA10,CSBHC,Carol,Ruby,Armstrong,UW,chughes,rarmstrong@jetwire.net,1B
4142091,UMA50,MABAECOHC,Nicholas,Roy,Ford,UW,sgutierrez,rford@quire.name,3A
1241664,UMA10,ME,Linda,Adam,Ortiz,UW,rgordon,aortiz@kwideo.net,3A
2141045,UMA50,MABAECOHC,Kimberly,Jesse,Cox,UW,fparker,jcox@zoomdog.mil,1B
2290959,UMA50,SYDE,Douglas,Shirley,Hamilton,UW,hdiaz,shamilton@youbridge.mil,2A
5951992,UMA10,ME,Ashley,Larry,Price,UW,walexander,lprice@riffpath.edu,1A
1459835,UMA10,CSBHC,Kathleen,Betty,Pierce,UW,aallen,bpierce@devcast.com,1B
4077852,UMA10,CSBHC,Catherine,Roger,Ferguson,UW,smorris,rferguson@photojam.net,1B
3990200,UMA10,MABAECOHC,Joan,Mark,Cox,UW,gperez,mcox@topiczoom.biz,2B
4625940,UMA50,CSBHC,Walter,Carol,White,UW,jreid,cwhite@twitterworks.biz,1B
8918984,UMA50,ME,Dorothy,Victor,Vasquez,UW,wmccoy,vvasquez@fanoodle.gov,1A
5940993,UMA10,CSBHC,Ruby,Judith,Kim,UW,dwright,jkim@agimba.edu,1A
1711811,UMA50,SYDE,Rachel,Kathryn,Taylor,UW,mwheeler,ktaylor@edgetag.org,3A
8188098,UMA50,CSBHC,Sharon,Margaret,Larson,UW,wmiller,mlarson@wordpedia.gov,4B
8029661,UMA50,MABAECOHC,Donna,Donna,Sanchez,UW,rallen,dsanchez@devcast.com,1A
8601874,UMA50,MABAECOHC,Frank,Aaron,Grant,UW,wreyes,agrant@jazzy.info,4A
4810751,UMA50,SYDE,Juan,Judy,Gordon,UW,gkim,jgordon@oyondu.gov,2B
8066431,UMA10,CSBHC,Nicholas,Carlos,Richards,UW,dmyers,crichards@jabbersphere.edu,4A
4903710,UMA50,SYDE,Jerry,Sean,James,UW,mrichardson,sjames@gigashots.mil,1B
6394787,UMA50,SYDE,Tammy,Amanda,Snyder,UW,apeters,asnyder@edgeclub.org,3A
9383634,UMA10,CSBHC,John,Ryan,Andrews,UW,wmatthews,randrews@quinu.com,4B
6555021,UMA10,ME,Daniel,Peter,Gray,UW,schapman,pgray@tagcat.gov,2B
5608001,UMA10,CSBHC,Carolyn,Elizabeth,Ross,UW,jmiller,eross@avamm.biz,1A
6291093,UMA10,ME,Terry,Katherine,Russell,UW,jmurphy,krussell@feedfish.gov,3A
5812162,UMA50,SYDE,Jose,Catherine,Mccoy,UW,jcarter,cmccoy@jaxbean.com,1B
4342351,UMA50,CSBHC,Joe,Bobby,Payne,UW,hfernandez,bpayne@katz.mil,3B
7974351,UMA10,MABAECOHC,Roger,Willie,Coleman,UW,greynolds,wcoleman@voomm.com,3A
1243626,UMA10,ME,Walter,Kathy,Martinez,UW,aevans,kmartinez@innoz.com,2A
1101189,UMA50,CSBHC,Craig,Theresa,Olson,UW,dlawson,tolson@ainyx.edu,1A
7101469,UMA10,CSBHC,Charles,Lori,Butler,UW,hwoods,lbutler@zoomzone.edu,3B
6750647,UMA50,ME,Bruce,Louise,Palmer,UW,mbishop,lpalmer@youfeed.name,2B
6164971,UMA10,SYDE,Dorothy,Paul,Carpenter,UW,jsanchez,pcarpenter@youbridge.name,4A
4815113,UMA50,CSBHC,Wayne,Harold,James,UW,wford,hjames@youbridge.net,3A
2141335,UMA10,SYDE,Kelly,Jose,Moreno,UW,jpatterson,jmoreno@dazzlesphere.gov,2A
6427365,UMA50,ME,Roger,George,Rivera,UW,msims,grivera@aivee.gov,1B
5293990,UMA50,MABAECOHC,Mildred,Samuel,Patterson,UW,rhernandez,spatterson@rooxo.com,4A
7424277,UMA50,MABAECOHC,Debra,Lisa,Green,UW,creid,lgreen@einti.name,3B
3834662,UMA10,CSBHC,Jonathan,Norma,Anderson,UW,priley,nanderson@centizu.info,3A
5595033,UMA50,MABAECOHC,Jesse,Eugene,Wilson,UW,djenkins,ewilson@linkbuzz.org,3A
7424088,UMA50,CSBHC,Helen,Steve,Thomas,UW,bfields,sthomas@voonder.gov,4B
3969971,UMA10,CSBHC,Frank,Paula,Palmer,UW,shicks,ppalmer@thoughtblab.info,4B
8085958,UMA50,ME,Kathleen,Margaret,Gutierrez,UW,lhill,mgutierrez@kwimbee.edu,3A
1579615,UMA50,CSBHC,Sarah,Adam,Ruiz,UW,fhicks,aruiz@thoughtblab.info,2B
6875046,UMA10,MABAECOHC,Carol,Billy,Ford,UW,bellis,bford@talane.info,3B
6422982,UMA50,CSBHC,Chris,Carol,Watson,UW,eowens,cwatson@oozz.info,2A
1784789,UMA50,MABAECOHC,Thomas,Jennifer,Gardner,UW,bgonzalez,jgardner@dynazzy.name,4B
5584987,UMA50,SYDE,Paula,Ralph,Marshall,UW,rarnold,rmarshall@quatz.com,3B
4973301,UMA10,CSBHC,Phillip,Gregory,Hanson,UW,thenry,ghanson@shuffletag.biz,4B
7071456,UMA10,SYDE,Cynthia,Wanda,Johnston,UW,abarnes,wjohnston@photojam.edu,1A
7270514,UMA10,ME,Kenneth,Jennifer,Cole,UW,mtucker,jcole@youfeed.gov,3A
6748832,UMA50,ME,Andrea,Lois,Kelley,UW,hmiller,lkelley@babbleset.com,2A
9689333,UMA50,ME,Lillian,Donald,Watson,UW,sstevens,dwatson@quimba.biz,4B
9211143,UMA10,MABAECOHC,Diane,Andrea,Long,UW,hspencer,along@twimm.com,2B
8643501,UMA10,CSBHC,Jimmy,Phyllis,Chapman,UW,klynch,pchapman@blogspan.mil,3B
6709094,UMA10,CSBHC,Jack,Annie,George,UW,epeterson,ageorge@jaxbean.mil,4A
1402058,UMA50,SYDE,Katherine,Jeremy,Fernandez,UW,candrews,jfernandez@blogpad.info,3B
5733467,UMA10,CSBHC,Teresa,Phillip,Berry,UW,krichards,pberry@linkbridge.name,2A
5084440,UMA10,CSBHC,Gloria,Adam,Rogers,UW,tkim,arogers@flashspan.net,1A
6836744,UMA50,SYDE,Adam,Timothy,Austin,UW,gjenkins,taustin@rhyloo.mil,3A
5531397,UMA10,SYDE,Judy,Jonathan,Wilson,UW,gdavis,jwilson@katz.info,4B
8846117,UMA10,SYDE,Timothy,Jane,Mason,UW,ahughes,jmason@meevee.name,2A
4216260,UMA10,MABAECOHC,Julia,Cheryl,Simmons,UW,rhernandez,csimmons@bluejam.info,4A
6105523,UMA50,ME,Matthew,Pamela,Franklin,UW,pjohnston,pfranklin@kare.com,3A
3735977,UMA50,CSBHC,Gerald,Anne,Ford,UW,bstanley,aford@skibox.info,3A
1520683,UMA10,MABAECOHC,George,Janice,Butler,UW,mholmes,jbutler@lazzy.edu,1B
5049175,UMA50,CSBHC,Alice,Janet,Fuller,UW,trivera,jfuller@buzzshare.net,4A
5587466,UMA10,CSBHC,Rose,Jose,Nguyen,UW,ahart,jnguyen@kaymbo.gov,2A
1345869,UMA50,ME,Brian,Louis,Porter,UW,grivera,lporter@bubbletube.name,2B
2939871,UMA50,MABAECOHC,Wayne,Fred,Reynolds,UW,kwilson,freynolds@pixope.gov,3A
3434612,UMA10,SYDE,Steven,Albert,Williams,UW,efisher,awilliams@oyoloo.edu,4B
3659038,UMA50,SYDE,Jason,Melissa,Gonzales,UW,wgriffin,mgonzales@blogtag.info,1A
8673882,UMA50,CSBHC,Wanda,Adam,Lynch,UW,jsims,alynch@trilia.net,4A
5455196,UMA10,MABAECOHC,Kathy,Jason,King,UW,cyoung,jking@jabberstorm.gov,4A
9723241,UMA10,MABAECOHC,Carl,Phillip,Marshall,UW,hhunt,pmarshall@linkbridge.net,2A
9563489,UMA10,ME,Virginia,Louise,Thomas,UW,ehudson,lthomas@demivee.org,2B
8957999,UMA50,ME,Arthur,Annie,Price,UW,schapman,aprice@dabtype.edu,1B
2146842,UMA50,SYDE,Gregory,Clarence,Campbell,UW,jtucker,ccampbell@riffpedia.mil,1B
2711639,UMA50,SYDE,Sarah,Aaron,Thomas,UW,efisher,athomas@meejo.edu,3B
5836820,UMA10,CSBHC,Eugene,Sandra,Griffin,UW,jgilbert,sgriffin@youspan.net,2B
4985301,UMA10,ME,David,Ryan,Sanchez,UW,jbanks,rsanchez@npath.name,2B
7015478,UMA50,MABAECOHC,Anna,Raymond,Webb,UW,wreynolds,rwebb@meemm.mil,4A
5971618,UMA10,CSBHC,Carolyn,Justin,Coleman,UW,chill,jcoleman@kazu.org,4B
6218487,UMA10,CSBHC,Barbara,Diane,Payne,UW,pferguson,dpayne@twimbo.net,1B
8104910,UMA10,ME,Barbara,Willie,Watkins,UW,brichards,wwatkins@trunyx.com,4B
8535615,UMA50,SYDE,Jonathan,Howard,Coleman,UW,sgrant,hcoleman@omba.info,2B
1589219,UMA50,MABAECOHC,Ashley,Gloria,Ferguson,UW,aholmes,gferguson@wikido.com,2A
1765734,UMA10,SYDE,Walter,Robert,Payne,UW,hwilliams,rpayne@ooba.edu,1A
9529454,UMA50,CSBHC,Lillian,Willie,Mendoza,UW,rpatterson,wmendoza@tambee.biz,4B
2437797,UMA50,MABAECOHC,Julia,Joshua,Murphy,UW,jgonzalez,jmurphy@fivespan.name,1B
5609859,UMA50,ME,Sarah,Helen,Cook,UW,jward,hcook@meedoo.com,3B
6159398,UMA10,CSBHC,John,Aaron,Sims,UW,afuller,asims@zoomlounge.com,2A
7548729,UMA10,ME,Alan,Sandra,Walker,UW,bday,swalker@vidoo.org,4B
5667367,UMA50,SYDE,Brenda,William,Murphy,UW,aadams,wmurphy@thoughtworks.gov,4B
7751401,UMA10,MABAECOHC,Katherine,Jane,Gardner,UW,jmurray,jgardner@ntag.gov,1B
6159969,UMA10,ME,Jonathan,Douglas,Cole,UW,mreyes,dcole@bluejam.org,1A
2044947,UMA50,MABAECOHC,Johnny,Lisa,Dixon,UW,skennedy,ldixon@photojam.biz,1B
3799816,UMA10,ME,Russell,Jimmy,Perry,UW,jjones,jperry@roomm.edu,3A
5699522,UMA50,ME,Patricia,Raymond,Snyder,UW,aross,rsnyder@jayo.mil,1B
3732950,UMA50,CSBHC,Samuel,Samuel,Grant,UW,pburns,sgrant@rhybox.com,4A
6452603,UMA50,CSBHC,Rose,Janice,Gomez,UW,bburke,jgomez@viva.gov,3A
4254536,UMA10,SYDE,Benjamin,Nancy,Torres,UW,jgomez,ntorres@topicshots.biz,3A
7478958,UMA50,ME,Nancy,Helen,Hall,UW,hholmes,hhall@topicstorm.edu,2B
7324538,UMA10,MABAECOHC,Jerry,Willie,Kennedy,UW,bspencer,wkennedy@oyope.gov,1B
4595416,UMA50,CSBHC,Kathy,Rose,Reynolds,UW,phawkins,rreynolds@gigabox.gov,3A
4412757,UMA50,CSBHC,Jerry,Kathleen,Schmidt,UW,jmorales,kschmidt@dynabox.org,3A
3869475,UMA10,ME,Gary,Aaron,Burton,UW,daustin,aburton@yoveo.org,3A
8551076,UMA10,ME,Kathy,Roger,Spencer,UW,bmitchell,rspencer@yodoo.net,4B
8330184,UMA10,CSBHC,Mary,Kathryn,Willis,UW,cwest,kwillis@vipe.mil,1B
6173625,UMA10,MABAECOHC,Willie,Stephen,Cunningham,UW,randerson,scunningham@rhynoodle.info,2A
1072898,UMA50,ME,Stephanie,Nancy,Price,UW,amedina,nprice@tagchat.name,1A
5057250,UMA10,SYDE,Christine,Ryan,Cole,UW,bhansen,rcole@zoovu.mil,4B
4042316,UMA50,ME,Stephen,Jose,Chapman,UW,cellis,jchapman@oyoyo.mil,2B
4263140,UMA10,MABAECOHC,Carlos,Charles,Cook,UW,bhawkins,ccook@thoughtstorm.com,1B
7875832,UMA50,SYDE,Ruby,Diana,Bishop,UW,pward,dbishop@dabjam.biz,2B
6880236,UMA50,CSBHC,Debra,Donald,Kim,UW,jarmstrong,dkim@thoughtworks.name,4B
5678577,UMA10,MABAECOHC,Howard,Samuel,Parker,UW,jking,sparker@dablist.gov,4A
5802632,UMA50,CSBHC,Amy,Joe,Holmes,UW,cmyers,jholmes@eidel.org,2B
9899644,UMA10,CSBHC,Frances,Elizabeth,Larson,UW,jmorales,elarson@browsedrive.net,3B
1022812,UMA10,ME,Henry,Rose,Fuller,UW,jwheeler,rfuller@avamba.net,1A
9707465,UMA50,ME,Cheryl,Kenneth,Snyder,UW,karmstrong,ksnyder@kwinu.name,2B
7313104,UMA50,SYDE,Frances,William,Lee,UW,wryan,wlee@tagfeed.org,4A
9193695,UMA10,SYDE,Ryan,Heather,Martin,UW,hpayne,hmartin@devcast.gov,4A
7127753,UMA10,SYDE,Terry,Roger,Romero,UW,lday,rromero@kare.org,1B
6913758,UMA10,SYDE,Annie,Sarah,Reyes,UW,aalexander,sreyes@kwideo.org,1B
1513289,UMA50,MABAECOHC,Phyllis,Evelyn,Medina,UW,eholmes,emedina@tazz.info,2B
6968362,UMA50,SYDE,Sara,Robert,Gardner,UW,cmarshall,rgardner@tagtune.com,4A
7996910,UMA50,CSBHC,Russell,Rachel,Boyd,UW,kkelley,rboyd@aimbu.gov,4B
3776478,UMA50,ME,Jane,Karen,Howard,UW,cfox,khoward@yakijo.net,4A
6507568,UMA10,ME,Irene,Scott,Ramirez,UW,chicks,sramirez@twinte.name,1A
5261777,UMA50,MABAECOHC,Jeffrey,Jonathan,West,UW,bruiz,jwest@dynava.info,4A
9976906,UMA50,MABAECOHC,Anthony,Kevin,Carpenter,UW,fmccoy,kcarpenter@blogtag.org,3B
2734108,UMA10,MABAECOHC,Timothy,Rachel,Riley,UW,scarpenter,rriley@yozio.name,4A
5482690,UMA10,ME,Janice,Donald,Bishop,UW,fedwards,dbishop@kwideo.biz,3A
3650192,UMA10,MABAECOHC,Billy,Philip,Lawrence,UW,mharvey,plawrence@realfire.edu,3B
7597122,UMA50,SYDE,Amy,Laura,Price,UW,gmiller,lprice@trudeo.mil,2A
2507730,UMA50,ME,Ann,Jonathan,Morales,UW,jstanley,jmorales@digitube.com,2B
7650856,UMA10,SYDE,Sean,Pamela,Lewis,UW,jlopez,plewis@brainbox.name,4B
9001108,UMA50,SYDE,Randy,Jane,Hawkins,UW,lpierce,jhawkins@kwimbee.org,2A
5467793,UMA10,ME,Jerry,Michael,Pierce,UW,badams,mpierce@yozio.com,1B
3215133,UMA10,SYDE,Ruby,Heather,Morrison,UW,cwoods,hmorrison@topiclounge.edu,4A
9719292,UMA10,CSBHC,Amanda,Deborah,Dunn,UW,fsnyder,ddunn@eare.name,2A
4209447,UMA10,CSBHC,Helen,Michelle,Roberts,UW,tthompson,mroberts@gigabox.biz,1A
1965852,UMA50,MABAECOHC,James,Nancy,Spencer,UW,wfranklin,nspencer@jabbersphere.net,4A
4829001,UMA50,MABAECOHC,Jose,Gloria,Rivera,UW,apalmer,grivera@livefish.biz,2A
4076479,UMA10,MABAECOHC,Henry,Linda,Mills,UW,ggordon,lmills@bubblemix.name,1B
3727944,UMA10,MABAECOHC,Philip,Timothy,Bennett,UW,preid,tbennett@flashdog.net,1A
3904061,UMA50,MABAECOHC,Howard,Deborah,Howard,UW,jbrown,dhoward@trilith.org,2B
8409237,UMA50,SYDE,Annie,Benjamin,Richards,UW,fgomez,brichards@quamba.com,4B
7550386,UMA10,MABAECOHC,Charles,Brian,Boyd,UW,ehoward,bboyd@leenti.edu,3A
3403838,UMA10,ME,Lori,Barbara,Thompson,UW,hwarren,bthompson@feedfire.info,3B
8267517,UMA10,ME,Donna,Lori,Dixon,UW,spierce,ldixon@bubbletube.org,1A
3694590,UMA10,SYDE,Kathleen,Jimmy,Porter,UW,mgarcia,jporter@geba.gov,3A
9842158,UMA50,MABAECOHC,Anthony,Michelle,Henderson,UW,cjacobs,mhenderson@brainverse.info,1B
9189250,UMA10,CSBHC,Ryan,Craig,Fisher,UW,kross,cfisher@einti.mil,2A
3444775,UMA10,ME,Mary,Ernest,Hudson,UW,epierce,ehudson@chatterpoint.info,3B
8068058,UMA50,SYDE,Annie,Carlos,Carr,UW,smiller,ccarr@mybuzz.name,4A
2359450,UMA50,ME,Fred,Rose,Murphy,UW,dperry,rmurphy@browsetype.name,1A
7732321,UMA10,CSBHC,Kathy,Sharon,Mitchell,UW,htorres,smitchell@feedfish.biz,4A
8799484,UMA10,ME,Shawn,Peter,Gonzales,UW,rwagner,pgonzales@rhybox.gov,1B
8438114,UMA10,MABAECOHC,Maria,Melissa,Kim,UW,agray,mkim@skippad.com,1A
1088298,UMA50,CSBHC,Beverly,Jean,Lawson,UW,cgutierrez,jlawson@flipbug.net,2B
7623555,UMA50,CSBHC,Michael,Joseph,Peterson,UW,rstevens,jpeterson@mydo.org,2A
4807891,UMA10,CSBHC,Marie,Antonio,Washington,UW,djordan,awashington@buzzdog.biz,3A
4345749,UMA10,MABAECOHC,Brian,Joseph,Snyder,UW,dpeters,jsnyder@quatz.name,1A
3364124,UMA50,SYDE,Thomas,Scott,Morrison,UW,jowens,smorrison@rooxo.name,1A
8385686,UMA50,CSBHC,Sara,Gregory,Morrison,UW,fwashington,gmorrison@yakitri.com,1B
9472538,UMA10,SYDE,Diana,Albert,Ward,UW,frobinson,award@blogtag.org,3B
5167605,UMA50,ME,Craig,Nicholas,Cooper,UW,jthompson,ncooper@camimbo.mil,1A
2749898,UMA50,CSBHC,Kathryn,Eric,Morales,UW,lgrant,emorales@skyndu.edu,2A
8703715,UMA10,ME,Helen,Sara,Stewart,UW,bcarpenter,sstewart@meedoo.biz,1B
8522276,UMA10,CSBHC,Alice,Anthony,Simpson,UW,sfoster,asimpson@browsezoom.biz,4A
3353232,UMA50,CSBHC,Tina,Kathleen,Little,UW,fclark,klittle@oodoo.gov,2B
4117568,UMA10,CSBHC,Charles,Carlos,Ellis,UW,nhudson,cellis@trupe.biz,4A
6421148,UMA10,CSBHC,Peter,Edward,Duncan,UW,palexander,eduncan@ainyx.net,4A
7174886,UMA10,MABAECOHC,Lori,Jennifer,Graham,UW,jhansen,jgraham@quinu.biz,2B
3055077,UMA10,MABAECOHC,Alice,Timothy,Long,UW,bhicks,tlong@realcube.mil,4B
6240665,UMA10,ME,Samuel,Billy,Owens,UW,abaker,bowens@latz.edu,1B
1739413,UMA50,CSBHC,Juan,Julia,Castillo,UW,njohnson,jcastillo@oyoba.biz,2B
2231686,UMA10,MABAECOHC,Rose,Jerry,Dean,UW,emiller,jdean@topicblab.gov,1B
4672271,UMA10,SYDE,Ryan,Cynthia,George,UW,ekelley,cgeorge@viva.gov,1B
4230616,UMA50,ME,Billy,Terry,Johnston,UW,bwashington,tjohnston@feedmix.mil,1A
1121082,UMA10,ME,Marilyn,Teresa,Olson,UW,bhall,tolson@tagopia.mil,2B
9839186,UMA50,MABAECOHC,Carol,Adam,Ferguson,UW,ewillis,aferguson@muxo.com,4A
6806665,UMA50,CSBHC,Charles,Jason,Daniels,UW,tstephens,jdaniels@vinder.gov,2B
7958650,UMA50,SYDE,Paula,Judith,Alexander,UW,fphillips,jalexander@avamm.name,4A
7928216,UMA50,MABAECOHC,Mary,Melissa,Ford,UW,jray,mford@demivee.org,4B
7621696,UMA50,CSBHC,Stephen,Jacqueline,Evans,UW,jhill,jevans@yotz.name,4A
3963572,UMA10,ME,Craig,Henry,Hansen,UW,rcarter,hhansen@meemm.gov,2B
4362463,UMA10,SYDE,Jason,Tammy,Thompson,UW,dwillis,tthompson@youbridge.edu,4A
6189570,UMA10,MABAECOHC,Jimmy,Virginia,Morris,UW,raustin,vmorris@skyvu.com,3B
3043136,UMA10,CSBHC,Helen,Lawrence,Ross,UW,cfox,lross@browsezoom.edu,4B
9644231,UMA10,ME,Jimmy,Andrew,Ross,UW,shudson,aross@photojam.gov,3B
5566082,UMA50,MABAECOHC,Craig,Barbara,Austin,UW,kgilbert,baustin@fadeo.net,3A
1053446,UMA50,ME,Dorothy,George,Harper,UW,phayes,gharper@tagcat.com,2A
7346733,UMA50,CSBHC,Lois,Joyce,Reyes,UW,pmedina,jreyes@oyondu.org,4B
2495891,UMA50,MABAECOHC,Nicholas,Eric,Fowler,UW,dgardner,efowler@oyoba.org,3B
1550883,UMA50,MABAECOHC,Joshua,Kathryn,Fields,UW,phowell,kfields@centizu.org,4B
7561839,UMA50,CSBHC,Matthew,Steven,Larson,UW,wgrant,slarson@oyoyo.com,1B
3252658,UMA50,SYDE,Rachel,Lawrence,Knight,UW,aknight,lknight@mydo.com,3B
8646820,UMA10,CSBHC,Heather,John,Murray,UW,rgardner,jmurray@browsedrive.gov,4A
9422290,UMA10,MABAECOHC,Ernest,Eric,Cooper,UW,ahamilton,ecooper@trilith.gov,1B
6571666,UMA10,MABAECOHC,Bonnie,Catherine,Morris,UW,bholmes,cmorris@muxo.org,2A
8513643,UMA10,SYDE,William,Jeffrey,Harvey,UW,gelliott,jharvey@skinder.org,3B
9167606,UMA50,SYDE,Robin,Jeremy,Kelley,UW,alarson,jkelley@shufflester.com,2B
3957861,UMA10,MABAECOHC,Todd,Michelle,Willis,UW,spayne,mwillis@mymm.org,2B
6927994,UMA50,ME,Arthur,Clarence,Gray,UW,smeyer,cgray@leexo.info,2B
4088369,UMA50,ME,Stephen,Robert,Austin,UW,rmills,raustin@trudeo.org,4B
5909718,UMA50,ME,Patrick,Philip,Lawrence,UW,kmartinez,plawrence@ailane.org,2B
1296465,UMA10,SYDE,Judy,Samuel,Henderson,UW,lhunt,shenderson@omba.edu,2A
8383433,UMA10,ME,Kimberly,Arthur,Robinson,UW,dsimpson,arobinson@jaxbean.biz,2A
8753986,UMA10,SYDE,Theresa,Patricia,Jordan,UW,thansen,pjordan@quatz.name,3A
2616565,UMA10,MABAECOHC,Nicole,Sean,Shaw,UW,dadams,sshaw@abatz.mil,4B
4386149,UMA50,ME,Gregory,Judy,Medina,UW,dfranklin,jmedina@brainverse.net,2B
6126388,UMA50,ME,Christopher,Juan,Weaver,UW,aruiz,jweaver@topicware.org,3B
6420043,UMA10,MABAECOHC,Ann,Lois,West,UW,rjones,lwest@gigazoom.net,4B
5458766,UMA50,ME,Antonio,Sarah,Bryant,UW,sharrison,sbryant@brainverse.gov,1B
6765352,UMA10,SYDE,Jeffrey,Jack,Crawford,UW,awells,jcrawford@trilia.name,1B
6632525,UMA50,SYDE,Arthur,Susan,Lawrence,UW,hhart,slawrence@realcube.name,3B
2803631,UMA50,CSBHC,Melissa,Mildred,Fisher,UW,rperry,mfisher@mymm.biz,1B
7535681,UMA10,SYDE,Gregory,Marie,Turner,UW,dstephens,mturner@yombu.gov,1B
6849094,UMA10,CSBHC,Earl,Ralph,Knight,UW,jknight,rknight@zoomdog.org,4A
2013191,UMA50,MABAECOHC,Sarah,Kevin,Kim,UW,jmoore,kkim@skippad.com,3B
5794789,UMA10,CSBHC,Aaron,Sara,Ortiz,UW,ggomez,sortiz@quimba.edu,4A
6056189,UMA50,MABAECOHC,Lillian,Antonio,King,UW,lwilliams,aking@flipbug.edu,4A
7836585,UMA50,ME,Aaron,Scott,Graham,UW,jstone,sgraham@yombu.org,1B
2084590,UMA10,MABAECOHC,Ruby,Billy,Richards,UW,criley,brichards@talane.name,2B
1344863,UMA10,ME,Doris,Kelly,Riley,UW,jlane,kriley@leenti.net,4A
5539820,UMA50,CSBHC,Virginia,Anne,Taylor,UW,rrivera,ataylor@gigabox.mil,1B
6600651,UMA50,ME,Rebecca,Julia,Mason,UW,rrichardson,jmason@brainverse.org,1A
2437927,UMA10,MABAECOHC,Kathryn,John,Larson,UW,callen,jlarson@agimba.mil,2A
4124038,UMA10,CSBHC,Wanda,Jonathan,Flores,UW,jcruz,jflores@flipbug.net,4B
6766596,UMA10,SYDE,Tammy,Carl,Cook,UW,wsanders,ccook@realcube.net,1A
2725986,UMA10,SYDE,Louis,Billy,Henry,UW,jmyers,bhenry@riffpedia.name,4A
7902199,UMA50,MABAECOHC,Howard,Carlos,Hughes,UW,smendoza,chughes@topicware.biz,3B
1682204,UMA50,CSBHC,Beverly,Sara,Sullivan,UW,jlarson,ssullivan@trilia.biz,4B
3374953,UMA50,MABAECOHC,Wayne,Nicholas,Gardner,UW,pruiz,ngardner@katz.com,2A
6858871,UMA50,CSBHC,Randy,Angela,Jenkins,UW,ahart,ajenkins@brainverse.name,1A
9919489,UMA10,ME,Irene,Jeremy,Harris,UW,sgray,jharris@skilith.mil,4B
6142593,UMA10,MABAECOHC,Shirley,Jesse,Myers,UW,tbarnes,jmyers@eadel.org,1A
5491491,UMA10,CSBHC,Steven,Russell,Mccoy,UW,jbryant,rmccoy@cogibox.name,2B
3960222,UMA50,SYDE,Ruth,Shirley,Reynolds,UW,pmyers,sreynolds@realblab.biz,2B
3249591,UMA50,CSBHC,Henry,Robin,Gordon,UW,fbishop,rgordon@wikido.mil,4B
4610865,UMA50,ME,Linda,Virginia,Carpenter,UW,rgarza,vcarpenter@photolist.net,2B
2463326,UMA50,CSBHC,Terry,Jean,Miller,UW,bsnyder,jmiller@voomm.net,1B
2310704,UMA10,MABAECOHC,Karen,Martin,Stephens,UW,sstanley,mstephens@tagopia.gov,1B
5504585,UMA50,SYDE,Lillian,Adam,Hughes,UW,dprice,ahughes@bubblebox.edu,2A
5061386,UMA50,MABAECOHC,Larry,Laura,Simmons,UW,jsnyder,lsimmons@pixope.info,1B
4250636,UMA10,CSBHC,Ruth,Peter,Bell,UW,ahudson,pbell@photolist.org,1A
